 5.00000000e-14  1.09993052e+00  5.00000000e-14  1.09993051e+00  5.00000000e-14  2.82093143e-01  5.00000000e-14  1.42634528e+00 
 1.00000000e-13  1.09993003e+00  1.00000000e-13  1.09993003e+00  1.00000000e-13  2.63145251e-01  1.00000000e-13  1.41280404e+00 
 2.00000000e-13  1.09993002e+00  2.00000000e-13  1.09993002e+00  2.00000000e-13  2.29227228e-01  2.00000000e-13  1.38831585e+00 
 4.00000000e-13  1.09993003e+00  4.00000000e-13  1.09993003e+00  4.00000000e-13  1.72839573e-01  4.00000000e-13  1.34603581e+00 
 8.00000000e-13  1.09993002e+00  8.00000000e-13  1.09993002e+00  8.00000000e-13  9.51624598e-02  8.00000000e-13  1.28116296e+00 
 1.60000000e-12  1.09993003e+00  1.60000000e-12  1.09993003e+00  1.60000000e-12  2.06994856e-02  1.60000000e-12  1.20200706e+00 
 3.20000000e-12  1.09993001e+00  3.20000000e-12  1.09993002e+00  3.20000000e-12 -1.19681456e-02  3.20000000e-12  1.13653463e+00 
 5.00000000e-12  1.09993002e+00  5.00000000e-12  1.09993003e+00  5.00000000e-12 -4.57088191e-03  5.00000000e-12  1.11675253e+00 
 5.32000000e-12  1.09993001e+00  5.32000000e-12  1.09993002e+00  5.32000000e-12 -4.07026633e-03  5.32000000e-12  1.11471788e+00 
 5.96000000e-12  1.09993001e+00  5.96000000e-12  1.09993002e+00  5.96000000e-12 -3.12819964e-03  5.96000000e-12  1.11117079e+00 
 7.24000000e-12  1.09993001e+00  7.24000000e-12  1.09993002e+00  7.24000000e-12 -1.80320358e-03  7.24000000e-12  1.10638232e+00 
 9.80000000e-12  1.09993000e+00  9.80000000e-12  1.09993002e+00  9.80000000e-12 -5.28499066e-04  9.80000000e-12  1.10188030e+00 
 1.48000000e-11  1.09992999e+00  1.48000000e-11  1.09993002e+00  1.48000000e-11  2.29447078e-05  1.48000000e-11  1.09993080e+00 
 1.98000000e-11  1.09992997e+00  1.98000000e-11  1.09993002e+00  1.98000000e-11  6.03838739e-06  1.98000000e-11  1.09998297e+00 
 2.48000000e-11  1.09992996e+00  2.48000000e-11  1.09993002e+00  2.48000000e-11  7.61485564e-06  2.48000000e-11  1.09998385e+00 
 2.98000000e-11  1.09992995e+00  2.98000000e-11  1.09993002e+00  2.98000000e-11  6.78831599e-06  2.98000000e-11  1.09998339e+00 
 3.48000000e-11  1.09992994e+00  3.48000000e-11  1.09993002e+00  3.48000000e-11  7.25294367e-06  3.48000000e-11  1.09998364e+00 
 3.98000000e-11  1.09992992e+00  3.98000000e-11  1.09993002e+00  3.98000000e-11  6.96396411e-06  3.98000000e-11  1.09998349e+00 
 4.48000000e-11  1.09992991e+00  4.48000000e-11  1.09993002e+00  4.48000000e-11  7.16767494e-06  4.48000000e-11  1.09998359e+00 
 4.98000000e-11  1.09992990e+00  4.98000000e-11  1.09993002e+00  4.98000000e-11  7.00538384e-06  4.98000000e-11  1.09998351e+00 
 5.48000000e-11  1.09992988e+00  5.48000000e-11  1.09993002e+00  5.48000000e-11  7.14753096e-06  5.48000000e-11  1.09998358e+00 
 5.98000000e-11  1.09992987e+00  5.98000000e-11  1.09993002e+00  5.98000000e-11  7.01520377e-06  5.98000000e-11  1.09998352e+00 
 6.48000000e-11  1.09992986e+00  6.48000000e-11  1.09993002e+00  6.48000000e-11  7.14271876e-06  6.48000000e-11  1.09998358e+00 
 6.98000000e-11  1.09992985e+00  6.98000000e-11  1.09993002e+00  6.98000000e-11  7.01758474e-06  6.98000000e-11  1.09998352e+00 
 7.48000000e-11  1.09992983e+00  7.48000000e-11  1.09993002e+00  7.48000000e-11  7.14151622e-06  7.48000000e-11  1.09998358e+00 
 7.98000000e-11  1.09992982e+00  7.98000000e-11  1.09993002e+00  7.98000000e-11  7.01821410e-06  7.98000000e-11  1.09998352e+00 
 8.48000000e-11  1.09992981e+00  8.48000000e-11  1.09993002e+00  8.48000000e-11  7.14116352e-06  8.48000000e-11  1.09998358e+00 
 8.98000000e-11  1.09992979e+00  8.98000000e-11  1.09993002e+00  8.98000000e-11  7.01843089e-06  8.98000000e-11  1.09998352e+00 
 9.48000000e-11  1.09992978e+00  9.48000000e-11  1.09993002e+00  9.48000000e-11  7.14101115e-06  9.48000000e-11  1.09998358e+00 
 9.98000000e-11  1.09992977e+00  9.98000000e-11  1.09993002e+00  9.98000000e-11  7.01855044e-06  9.98000000e-11  1.09998352e+00 
 1.04800000e-10  1.09992976e+00  1.04800000e-10  1.09993002e+00  1.04800000e-10  7.14090598e-06  1.04800000e-10  1.09998358e+00 
 1.09800000e-10  1.09992974e+00  1.09800000e-10  1.09993002e+00  1.09800000e-10  7.01864727e-06  1.09800000e-10  1.09998352e+00 
 1.14800000e-10  1.09992973e+00  1.14800000e-10  1.09993002e+00  1.14800000e-10  7.14081184e-06  1.14800000e-10  1.09998358e+00 
 1.19800000e-10  1.09992972e+00  1.19800000e-10  1.09993002e+00  1.19800000e-10  7.01873845e-06  1.19800000e-10  1.09998352e+00 
 1.24800000e-10  1.09992970e+00  1.24800000e-10  1.09993002e+00  1.24800000e-10  7.14072067e-06  1.24800000e-10  1.09998358e+00 
 1.29800000e-10  1.09992969e+00  1.29800000e-10  1.09993002e+00  1.29800000e-10  7.01882819e-06  1.29800000e-10  1.09998352e+00 
 1.34800000e-10  1.09992968e+00  1.34800000e-10  1.09993002e+00  1.34800000e-10  7.14063014e-06  1.34800000e-10  1.09998358e+00 
 1.39800000e-10  1.09992967e+00  1.39800000e-10  1.09993002e+00  1.39800000e-10  7.01891764e-06  1.39800000e-10  1.09998352e+00 
 1.44800000e-10  1.09992965e+00  1.44800000e-10  1.09993002e+00  1.44800000e-10  7.14053978e-06  1.44800000e-10  1.09998358e+00 
 1.49800000e-10  1.09992964e+00  1.49800000e-10  1.09993002e+00  1.49800000e-10  7.01900668e-06  1.49800000e-10  1.09998352e+00 
 1.54800000e-10  1.09992963e+00  1.54800000e-10  1.09993002e+00  1.54800000e-10  7.14044984e-06  1.54800000e-10  1.09998358e+00 
 1.59800000e-10  1.09992961e+00  1.59800000e-10  1.09993002e+00  1.59800000e-10  7.01909566e-06  1.59800000e-10  1.09998352e+00 
